sport,category_id,activity_id,manufacturer_id,manufacturer_name,seller_id,seller_name,brand_name,bar_code_13,internal_ref_id,manufacturer_product_id,product_name,description,Unitweight,specialty_id,size_id,ussize_id,width_id,wheel_size_id,head_tube_id,brakes_id,taxle_id,rake_id,width_oo_id,seat_post_diameter_id,bar_bore_diameter_id,design_id,color_id,material,MaterialDesc,Gender,SpecialTechnology,picture,notes,seller_min_qty,,remaining,cost_price,x_factor,retail_price_net,retail_price_vat,Record
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101199 ,101199,05000000289,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101200 ,101200,05000000289,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101201 ,101201,05000000289,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101202 ,101202,05000000289,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101203 ,101203,05000000289,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101204 ,101204,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101205 ,101205,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101206 ,101206,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101207 ,101207,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101208 ,101208,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101209 ,101209,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101210 ,101210,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101211 ,101211,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101212 ,101212,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101213 ,101213,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101214 ,101214,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101215 ,101215,05000000287,EVO 3.0,"Road cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric.
Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,26.52,2.1326,56.56,56.56,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101216 ,101216,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101217 ,101217,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101218 ,101218,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101219 ,101219,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101220 ,101220,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101221 ,101221,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,, 1 ,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101222 ,101222,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101223 ,101223,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101224 ,101224,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101225 ,101225,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101226 ,101226,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101227 ,101227,05000000286,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,WHT,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101228 ,101228,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,37,4,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101229 ,101229,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,38,5,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101230 ,101230,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,39,6,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101231 ,101231,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,40,7,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101232 ,101232,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,41,8,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101233 ,101233,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,42,9,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101234 ,101234,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,43,10,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101235 ,101235,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,44,11,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,, 40 ,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101236 ,101236,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,45,12,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101237 ,101237,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,46,13,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101238 ,101238,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,47,14,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101239 ,101239,05000000288,EXTREME 3.0,"MTB cycling shoes that maintain high range characteristics and materials.
Renovated model with a triple velcro closure system enabling you to obtain a rigorous fastening without sacrificing comfort.
Discover the immortality in the road cycling shoes most resistant of the market thanks to the new microfiber fabric. Carbon Fiber Sole.",,,48,15,Regular,,,,,,,,,,RED,Carbon,," M, W ",,,,,,,22.44,2.1551,48.36,48.36,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101240 ,101240,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,37,4,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101241 ,101241,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,38,5,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101242 ,101242,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,39,6,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101243 ,101243,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,40,7,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101244 ,101244,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,41,8,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101245 ,101245,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,42,9,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101246 ,101246,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,43,10,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101247 ,101247,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,44,11,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101248 ,101248,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,45,12,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101249 ,101249,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,46,13,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101250 ,101250,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,47,14,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,MTB,1001000,"Luck",1001000,"Luck",Luck, 1001000101251 ,101251,05000000306,INVICTUS MTB,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,48,15,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,105.40,2.1697,228.69,228.69,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101252 ,101252,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,37,4,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101253 ,101253,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,38,5,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101254 ,101254,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,39,6,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101255 ,101255,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,40,7,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101256 ,101256,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,41,8,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101257 ,101257,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,42,9,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101258 ,101258,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,43,10,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
Cycling,Shoes,Road,1001000,"Luck",1001000,"Luck",Luck, 1001000101259 ,101259,05000000307,INVICTUS RD,"Do you wish to personalize your shoes? LUCK® offers a new design tool. Decorate the surface of your shoes as you wish. Add your commercial brand, flags, logos, etc.; you are only limited by your imagination.",,,44,11,Regular,,,,,,,,,,WHT,Carbon,UD," M, W ",,,,,,,98.60,2.1697,213.93,213.93,1
